geography_level,msa,msa_code,msa_mapping_method,msa_mapping_status,docs/zip_to_msa.doc,source_economic_file,source_geoid_file,year,month,day_endofweek,cityid,merchants_all,revenue_all,week_end_sunday,week_start_monday,countyfips,countyfips_str,cityname,stateabbrev,statename,statefips,lat,lon,city_pop2019,statefips_str,countyname,cz,czname,county_pop2019,has_game,game_count,completed_game_count,playoff_game_count,neutral_site_game_count,attendance_sum,mlb_game_count,nba_game_count,nfl_game_count,nhl_game_count,joined_game_ids,join_key_cityid,join_key_week_start_monday,join_level,join_warning,event_msa,event_msa_code,event_msa_block_id,event_msa_block_compact_id,event_msa_region,event_msa_pop_size_bin,event_msa_urban_rural,event_msa_recommended_for_matching,block_join_warning
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,3,7,7,-0.0134,-0.201,2021-03-07,2021-03-01,,,Dallas,TX,Texas,48,32.78,-96.8,2635516,48,,,,,1,4,4,0,0,3508.0,0,1,0,3,NHL:2020020271|NBA:401267709|NHL:2020020372|NHL:2020020385,7,2021-03-01,city_week,city_week_join_with_msa_block_context_not_causal_identification,"Dallas-Fort Worth-Arlington, TX",19100,south|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,south,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,3,7,8,-0.0967,-0.0569,2021-03-07,2021-03-01,,,Las Vegas,NV,Nevada,32,36.17,-115.14,2266715,32,,,,,1,2,2,0,0,0.0,0,0,0,2,NHL:2020020351|NHL:2020020361,8,2021-03-01,city_week,city_week_join_with_msa_block_context_not_causal_identification,"Las Vegas-Henderson-North Las Vegas, NV",29820,west|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,west,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,3,7,9,-0.16,-0.302,2021-03-07,2021-03-01,,,Seattle,WA,Washington,53,47.61,-122.33,2252782,53,,,,,0,0,0,0,0,0.0,0,0,0,0,,9,2021-03-01,city_week,no_matching_city_week_game,"Seattle-Tacoma-Bellevue, WA",42660,west|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,west,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,3,7,10,-0.0409,0.0543,2021-03-07,2021-03-01,,,Fort Worth,TX,Texas,48,32.76,-97.33,2102515,48,,,,,0,0,0,0,0,0.0,0,0,0,0,,10,2021-03-01,city_week,no_matching_city_week_game,"Dallas-Fort Worth-Arlington, TX",19100,south|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,south,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,3,7,11,0.00299,-0.182,2021-03-07,2021-03-01,,,San Antonio,TX,Texas,48,29.42,-98.49,2003554,48,,,,,1,3,3,0,0,1000.0,0,3,0,0,NBA:401267694|NBA:401267701|NBA:401267716,11,2021-03-01,city_week,city_week_join_with_msa_block_context_not_causal_identification,"San Antonio-New Braunfels, TX",41700,south|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,south,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,3,7,12,-0.123,-0.299,2021-03-07,2021-03-01,,,San Jose,CA,California,6,37.34,-121.89,1927852,06,,,,,1,4,4,0,0,0.0,0,0,0,4,NHL:2020020353|NHL:2020020363|NHL:2020020380|NHL:2020020389,12,2021-03-01,city_week,city_week_join_with_msa_block_context_not_causal_identification,"San Jose-Sunnyvale-Santa Clara, CA",41940,west|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,west,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,3,7,13,0.0896,0.5,2021-03-07,2021-03-01,,,Detroit,MI,Michigan,26,42.33,-83.05,1749343,26,,,,,1,1,1,0,0,0.0,0,1,0,0,NBA:401267681,13,2021-03-01,city_week,city_week_join_with_msa_block_context_not_causal_identification,"Detroit-Warren-Dearborn, MI",19820,midwest|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,midwest,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,3,7,14,-0.0881,-0.128,2021-03-07,2021-03-01,,,Philadelphia,PA,Pennsylvania,42,39.95,-75.17,1584064,42,,,,,1,2,2,0,0,0.0,0,2,0,0,NBA:401267690|NBA:401267705,14,2021-03-01,city_week,city_week_join_with_msa_block_context_not_causal_identification,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,south|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,south,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,3,7,15,0.06,-0.172,2021-03-07,2021-03-01,,,Columbus,OH,Ohio,39,39.96,-83.0,1316756,39,,,,,1,1,1,0,0,0.0,0,0,0,1,NHL:2020020356,15,2021-03-01,city_week,city_week_join_with_msa_block_context_not_causal_identification,"Columbus, OH",18140,midwest|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,midwest,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,3,7,16,0.0203,-0.126,2021-03-07,2021-03-01,,,Austin,TX,Texas,48,30.27,-97.74,1273954,48,,,,,0,0,0,0,0,0.0,0,0,0,0,,16,2021-03-01,city_week,no_matching_city_week_game,"Austin-Round Rock-San Marcos, TX",12420,south|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,south,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,3,7,17,0.0239,0.0668,2021-03-07,2021-03-01,,,Charlotte,NC,North Carolina,37,35.23,-80.84,1110356,37,,,,,0,0,0,0,0,0.0,0,0,0,0,,17,2021-03-01,city_week,no_matching_city_week_game,"Charlotte-Concord-Gastonia, NC-SC",16740,south|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,south,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,3,7,18,-0.0352,0.132,2021-03-07,2021-03-01,,,Indianapolis,IN,Indiana,18,39.77,-86.16,964582,18,,,,,1,1,1,0,0,0.0,0,1,0,0,NBA:401267713,18,2021-03-01,city_week,city_week_join_with_msa_block_context_not_causal_identification,"Indianapolis-Carmel-Greenwood, IN",26900,midwest|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,midwest,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,3,7,19,-0.0089,0.16,2021-03-07,2021-03-01,,,Jacksonville,FL,Florida,12,30.33,-81.66,957755,12,,,,,0,0,0,0,0,0.0,0,0,0,0,,19,2021-03-01,city_week,no_matching_city_week_game,"Jacksonville, FL",27260,south|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,south,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,3,7,20,-0.0897,-0.0322,2021-03-07,2021-03-01,,,Memphis,TN,Tennessee,47,35.15,-90.05,937166,47,,,,,1,1,1,0,0,1961.0,0,1,0,0,NBA:401267715,20,2021-03-01,city_week,city_week_join_with_msa_block_context_not_causal_identification,"Memphis, TN-MS-AR",32820,south|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,south,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,3,7,21,-0.246,-0.814,2021-03-07,2021-03-01,,,San Francisco,CA,California,6,37.77,-122.42,881549,06,,,,,0,0,0,0,0,0.0,0,0,0,0,,21,2021-03-01,city_week,no_matching_city_week_game,"San Francisco-Oakland-Fremont, CA",41860,west|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,west,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,3,7,22,-0.0995,-0.092,2021-03-07,2021-03-01,,,El Paso,TX,Texas,48,31.78,-106.44,839238,48,,,,,0,0,0,0,0,0.0,0,0,0,0,,22,2021-03-01,city_week,no_matching_city_week_game,,,,,,,,,missing_city_msa_block_profile
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,3,7,23,-0.0643,-0.121,2021-03-07,2021-03-01,,,Baltimore,MD,Maryland,24,39.29,-76.61,593490,24,,,,,0,0,0,0,0,0.0,0,0,0,0,,23,2021-03-01,city_week,no_matching_city_week_game,"Baltimore-Columbia-Towson, MD",12580,south|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,south,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,3,7,24,-0.219,-0.102,2021-03-07,2021-03-01,,,Portland,OR,Oregon,41,45.52,-122.68,812855,41,,,,,1,3,3,0,0,0.0,0,3,0,0,NBA:401267695|NBA:401267710|NBA:401267718,24,2021-03-01,city_week,city_week_join_with_msa_block_context_not_causal_identification,"Portland-Vancouver-Hillsboro, OR-WA",38900,west|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,west,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,3,7,25,-0.154,-0.393,2021-03-07,2021-03-01,,,Boston,MA,Massachusetts,25,42.36,-71.06,803907,25,,,,,1,6,6,0,0,0.0,0,3,0,3,NBA:401267684|NBA:401267697|NHL:2020020359|NBA:401267712|NHL:2020020373|NHL:2020020244,25,2021-03-01,city_week,city_week_join_with_msa_block_context_not_causal_identification,"Boston-Cambridge-Newton, MA-NH",14460,northeast|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,northeast,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,3,7,26,0.113,-0.0907,2021-03-07,2021-03-01,,,Oklahoma City,OK,Oklahoma,40,35.47,-97.52,797434,40,,,,,0,0,0,0,0,0.0,0,0,0,0,,26,2021-03-01,city_week,no_matching_city_week_game,"Oklahoma City, OK",36420,south|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,south,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,3,7,27,-0.141,-0.0522,2021-03-07,2021-03-01,,,Louisville,KY,Kentucky,21,38.25,-85.76,766757,21,,,,,0,0,0,0,0,0.0,0,0,0,0,,27,2021-03-01,city_week,no_matching_city_week_game,,,,,,,,,missing_city_msa_block_profile
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,3,7,28,0.073,-0.0812,2021-03-07,2021-03-01,,,Denver,CO,Colorado,8,39.74,-104.99,727211,08,,,,,0,0,0,0,0,0.0,0,0,0,0,,28,2021-03-01,city_week,no_matching_city_week_game,"Denver-Aurora-Centennial, CO",19740,west|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,west,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,3,7,29,-0.254,-0.65,2021-03-07,2021-03-01,,,Washington,DC,District of Columbia,11,38.91,-77.04,705749,11,,,,,1,2,2,0,0,0.0,0,2,0,0,NBA:401267696|NBA:401267714,29,2021-03-01,city_week,city_week_join_with_msa_block_context_not_causal_identification,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,south|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,south,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,3,7,30,-0.0996,0.35,2021-03-07,2021-03-01,,,Nashville,TN,Tennessee,47,36.16,-86.78,694144,47,,,,,1,3,3,0,0,0.0,0,0,0,3,NHL:2020020052|NHL:2020020368|NHL:2020020381,30,2021-03-01,city_week,city_week_join_with_msa_block_context_not_causal_identification,"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,south|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,south,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,3,7,31,-0.0244,-0.165,2021-03-07,2021-03-01,,,Milwaukee,WI,Wisconsin,55,43.04,-87.91,945726,55,,,,,1,1,1,0,0,1800.0,0,1,0,0,NBA:401267700,31,2021-03-01,city_week,city_week_join_with_msa_block_context_not_causal_identification,"Milwaukee-Waukesha, WI",33340,midwest|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,midwest,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,3,7,32,-0.258,-0.305,2021-03-07,2021-03-01,,,Albuquerque,NM,New Mexico,35,35.09,-106.61,679121,35,,,,,0,0,0,0,0,0.0,0,0,0,0,,32,2021-03-01,city_week,no_matching_city_week_game,,,,,,,,,missing_city_msa_block_profile
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,3,7,33,-0.0712,-0.0745,2021-03-07,2021-03-01,,,Tucson,AZ,Arizona,4,32.22,-110.93,1047279,04,,,,,0,0,0,0,0,0.0,0,0,0,0,,33,2021-03-01,city_week,no_matching_city_week_game,,,,,,,,,missing_city_msa_block_profile
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,3,7,34,-0.0117,-0.327,2021-03-07,2021-03-01,,,Fresno,CA,California,6,36.75,-119.77,999101,06,,,,,0,0,0,0,0,0.0,0,0,0,0,,34,2021-03-01,city_week,no_matching_city_week_game,,,,,,,,,missing_city_msa_block_profile
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,3,7,35,-0.133,0.0987,2021-03-07,2021-03-01,,,Sacramento,CA,California,6,38.58,-121.49,1552058,06,,,,,1,2,2,0,0,0.0,0,2,0,0,NBA:401267688|NBA:401267711,35,2021-03-01,city_week,city_week_join_with_msa_block_context_not_causal_identification,"Sacramento-Roseville-Folsom, CA",40900,west|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,west,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,3,7,36,0.0449,-0.107,2021-03-07,2021-03-01,,,Atlanta,GA,Georgia,13,33.75,-84.39,1063937,13,,,,,0,0,0,0,0,0.0,0,0,0,0,,36,2021-03-01,city_week,no_matching_city_week_game,"Atlanta-Sandy Springs-Roswell, GA",12060,south|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,south,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,3,7,37,0.00886,-0.125,2021-03-07,2021-03-01,,,Kansas City,MO,Missouri,29,39.1,-94.58,703011,29,,,,,0,0,0,0,0,0.0,0,0,0,0,,37,2021-03-01,city_week,no_matching_city_week_game,"Kansas City, MO-KS",28140,midwest|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,midwest,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,3,7,38,-0.00863,-0.29,2021-03-07,2021-03-01,,,Miami,FL,Florida,12,25.76,-80.19,2716940,12,,,,,1,3,3,0,0,0.0,0,2,0,1,NBA:401267682|NHL:2020020348|NBA:401267698,38,2021-03-01,city_week,city_week_join_with_msa_block_context_not_causal_identification,"Miami-Fort Lauderdale-West Palm Beach, FL",33100,south|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,south,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,3,7,39,-0.0724,-0.0336,2021-03-07,2021-03-01,,,Raleigh,NC,North Carolina,37,35.78,-78.64,1111761,37,,,,,1,2,2,0,0,0.0,0,0,0,2,NHL:2020020365|NHL:2020020076,39,2021-03-01,city_week,city_week_join_with_msa_block_context_not_causal_identification,"Raleigh-Cary, NC",39580,south|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,south,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,3,7,40,-0.0561,0.0423,2021-03-07,2021-03-01,,,Omaha,NE,Nebraska,31,41.25,-96.0,571327,31,,,,,0,0,0,0,0,0.0,0,0,0,0,,40,2021-03-01,city_week,no_matching_city_week_game,,,,,,,,,missing_city_msa_block_profile
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,3,7,41,-0.147,-0.386,2021-03-07,2021-03-01,,,Oakland,CA,California,6,37.8,-122.27,1671329,06,,,,,0,0,0,0,0,0.0,0,0,0,0,,41,2021-03-01,city_week,no_matching_city_week_game,"San Francisco-Oakland-Fremont, CA",41860,west|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,west,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,3,7,42,-0.155,-0.0831,2021-03-07,2021-03-01,,,Minneapolis,MN,Minnesota,27,44.98,-93.27,1265843,27,,,,,1,2,2,0,0,0.0,0,2,0,0,NBA:401267686|NBA:401267707,42,2021-03-01,city_week,city_week_join_with_msa_block_context_not_causal_identification,"Minneapolis-St. Paul-Bloomington, MN-WI",33460,midwest|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,midwest,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,3,7,43,-0.0302,-0.145,2021-03-07,2021-03-01,,,Tampa,FL,Florida,12,27.95,-82.46,1471968,12,,,,,1,3,3,0,0,0.0,0,3,0,0,NBA:401267683|NBA:401267699|NBA:401309754,43,2021-03-01,city_week,city_week_join_with_msa_block_context_not_causal_identification,"Tampa-St. Petersburg-Clearwater, FL",45300,south|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,south,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,3,7,44,0.026,-0.349,2021-03-07,2021-03-01,,,New Orleans,LA,Louisiana,22,29.95,-90.07,390144,22,,,,,1,3,3,0,0,8100.0,0,3,0,0,NBA:401267693|NBA:401267708|NBA:401267717,44,2021-03-01,city_week,city_week_join_with_msa_block_context_not_causal_identification,"New Orleans-Metairie, LA",35380,south|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,south,mega,large_metro_proxy,,
